dataset,id,seed,severity,truth,fault_k,budget,bacd_exact,bacd_f1,bacd_probes,bacd_confidence,random_probe_exact,random_probe_f1,shapley_exact,shapley_f1,exhaustive_probes
hotpotqa,5adf6f075542993344016c91,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,31415,0.55,S+R+E,3,8,1,1.0,3,0.9756701765277044,1,1.0,1,1.0,32
hotpotqa,5adf6f075542993344016c91,31415,0.55,R+E+A,3,8,1,1.0,6,0.9485873717628289,0,0.6666666666666666,1,1.0,32
hotpotqa,5adf6f075542993344016c91,31415,0.55,E+A+G,3,8,0,0.8571428571428571,4,0.9330602520818617,1,1.0,0,0.6666666666666666,32
hotpotqa,5adf6f075542993344016c91,31415,0.55,R+E+A+G,4,8,1,1.0,3,0.9059194005993956,1,1.0,0,0.75,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,R+E,2,8,0,0.8,8,0.786921627085749,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,E+A,2,8,1,1.0,6,0.9973469725545114,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,S+R+E,3,8,1,1.0,3,0.9756701765277044,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,R+E+A,3,8,1,1.0,6,0.9485873717628289,1,1.0,1,1.0,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,E+A+G,3,8,0,0.8571428571428571,4,0.9330602520818617,1,1.0,0,0.6666666666666666,32
hotpotqa,5ae00a27554299025d62a3bb,31415,0.55,R+E+A+G,4,8,1,1.0,3,0.9059194005993956,1,1.0,0,0.75,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,R+E,2,8,1,1.0,7,0.9990539541269504,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,E+A,2,8,1,1.0,6,0.9982092199463505,0,0.6666666666666666,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,S+R+E,3,8,1,1.0,8,0.8395013255052024,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,R+E+A,3,8,1,1.0,7,0.9536276936105564,1,1.0,1,1.0,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,E+A+G,3,8,1,1.0,8,0.9531543123264016,1,1.0,0,0.6666666666666666,32
hotpotqa,5a8205b755429926c1cdadee,31415,0.55,R+E+A+G,4,8,1,1.0,8,1.0,1,1.0,0,0.75,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,R+E,2,8,1,1.0,5,0.9809822227894678,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,E+A,2,8,1,1.0,6,0.9973469725545114,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,S+R+E,3,8,1,1.0,6,0.9778351609917308,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,R+E+A,3,8,1,1.0,8,0.9476986623009734,1,1.0,1,1.0,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,E+A+G,3,8,0,0.8571428571428571,4,0.9330602520818617,1,1.0,0,0.6666666666666666,32
hotpotqa,5a74325055429979e28828b3,31415,0.55,R+E+A+G,4,8,1,1.0,6,0.9988911331000573,1,1.0,0,0.75,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,S+R,2,8,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,R+E,2,8,0,0.8,8,0.786921627085749,0,0.8,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,E+A,2,8,1,1.0,5,0.9675455426016497,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9033412138327415,1,1.0,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,S+R+E,3,8,0,0.6666666666666666,8,0.786921627085749,0,0.6666666666666666,0,0.6666666666666666,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,R+E+A,3,8,1,1.0,8,0.786921627085749,0,0.6666666666666666,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,E+A+G,3,8,1,1.0,8,0.6699717935153997,0,0.8571428571428571,1,1.0,32
hotpotqa,5a81a4335542990a1d231e38,31415,0.55,R+E+A+G,4,8,1,1.0,8,0.8961139011851875,0,0.8571428571428571,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,R+E,2,8,1,1.0,5,0.9809822227894678,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,E+A,2,8,1,1.0,6,0.9973469725545114,0,0.8,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,S+R+E,3,8,1,1.0,6,0.9778351609917308,0,0.8,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,R+E+A,3,8,1,1.0,8,0.9476986623009734,1,1.0,1,1.0,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,E+A+G,3,8,0,0.8571428571428571,4,0.9330602520818617,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5ab67cf455429954757d3302,31415,0.55,R+E+A+G,4,8,1,1.0,6,0.9988911331000573,1,1.0,0,0.75,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,S+R,2,8,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,R+E,2,8,1,1.0,6,0.9761706659596708,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,E+A,2,8,1,1.0,5,0.9675455426016497,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,S+R+E,3,8,1,1.0,8,0.8898856619816276,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,R+E+A,3,8,1,1.0,7,0.9807564273213355,1,1.0,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,E+A+G,3,8,1,1.0,8,0.9667325073225463,0,0.8571428571428571,1,1.0,32
hotpotqa,5a72abb95542992359bc3162,31415,0.55,R+E+A+G,4,8,1,1.0,8,0.9623288507654751,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,S+R,2,8,1,1.0,6,0.9844138808888363,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,R+E,2,8,1,1.0,6,0.9968716054936748,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,E+A,2,8,1,1.0,5,0.9706160490704367,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,S+R+E,3,8,1,1.0,6,0.9727192114856383,0,0.6666666666666666,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,R+E+A,3,8,1,1.0,8,0.9493635158786509,1,1.0,1,1.0,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,E+A+G,3,8,0,0.8571428571428571,5,0.9478148317534559,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5ac04a265542997d642959f1,31415,0.55,R+E+A+G,4,8,1,1.0,6,0.9279439829477087,1,1.0,0,0.75,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,R+E,2,8,0,0.8,8,0.786921627085749,0,0.6666666666666666,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,E+A,2,8,1,1.0,6,0.9973469725545114,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,0,0.8,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,S+R+E,3,8,1,1.0,3,0.9756701765277044,0,0.8,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,R+E+A,3,8,1,1.0,6,0.9485873717628289,1,1.0,1,1.0,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,E+A+G,3,8,0,0.8571428571428571,4,0.9330602520818617,0,0.8571428571428571,0,0.6666666666666666,32
hotpotqa,5a863ff0554299211dda2ac6,31415,0.55,R+E+A+G,4,8,1,1.0,3,0.9059194005993956,1,1.0,0,0.75,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,S+R,2,8,1,1.0,6,0.9844138808888363,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,R+E,2,8,1,1.0,6,0.9933049028270722,0,0.8,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,E+A,2,8,1,1.0,3,0.933988327769328,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,S+R+E,3,8,1,1.0,6,0.9668538841021688,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,R+E+A,3,8,1,1.0,8,0.995800830886745,1,1.0,1,1.0,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,E+A+G,3,8,1,1.0,7,0.992421656760783,1,1.0,0,0.6666666666666666,32
hotpotqa,5ab5df4c5542997d4ad1f218,31415,0.55,R+E+A+G,4,8,1,1.0,5,0.9478148317534559,1,1.0,0,0.75,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,S+R,2,8,1,1.0,3,0.9142336461520691,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,R+E,2,8,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,E+A,2,8,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,A+G,2,8,1,1.0,4,0.9199334910749273,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,S+R+E,3,8,0,0.8,3,0.9142336461520691,0,0.8,0,0.6666666666666666,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,R+E+A,3,8,1,1.0,5,0.9081286447643055,1,1.0,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,E+A+G,3,8,0,0.8,4,0.9199334910749273,0,0.8,1,1.0,32
hotpotqa,5ab596d95542992aa134a371,31415,0.55,R+E+A+G,4,8,1,1.0,3,0.9059194005993956,1,1.0,0,0.75,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,S+R,2,8,1,1.0,7,0.9807894118596421,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,R+E,2,8,0,0.8,8,0.786921627085749,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,E+A,2,8,1,1.0,5,0.9675455426016497,0,0.6666666666666666,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9033412138327415,0,0.8,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,S+R+E,3,8,1,1.0,8,0.6964030018983495,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,R+E+A,3,8,1,1.0,8,0.786921627085749,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,E+A+G,3,8,1,1.0,8,0.6699717935153997,1,1.0,1,1.0,32
hotpotqa,5ac3c264554299204fd21e37,31415,0.55,R+E+A+G,4,8,1,1.0,8,0.8961139011851875,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,S+R,2,8,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,R+E,2,8,1,1.0,5,0.9865058974032822,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,E+A,2,8,1,1.0,3,0.9991422959224302,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,S+R+E,3,8,1,1.0,7,0.9985806622865571,0,0.8,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,R+E+A,3,8,1,1.0,5,0.967572689003952,1,1.0,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,E+A+G,3,8,1,1.0,8,0.8422662445078155,0,0.8571428571428571,1,1.0,32
hotpotqa,5ab3acc5554299233954ff7e,31415,0.55,R+E+A+G,4,8,1,1.0,6,0.9157496291024786,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,S+R,2,8,1,1.0,7,0.9807894118596421,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,R+E,2,8,0,0.8,8,0.786921627085749,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,E+A,2,8,1,1.0,5,0.9675455426016497,0,0.6666666666666666,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9033412138327415,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,S+R+E,3,8,1,1.0,8,0.6964030018983495,1,1.0,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,R+E+A,3,8,1,1.0,8,0.786921627085749,0,0.6666666666666666,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,E+A+G,3,8,1,1.0,8,0.6699717935153997,0,0.8,1,1.0,32
hotpotqa,5a80f499554299260e20a1d9,31415,0.55,R+E+A+G,4,8,1,1.0,8,0.8961139011851875,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,S+R,2,8,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,R+E,2,8,1,1.0,6,0.9761706659596708,0,0.6666666666666666,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,E+A,2,8,1,1.0,5,0.9675455426016497,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,S+R+E,3,8,1,1.0,8,0.8898856619816276,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,R+E+A,3,8,1,1.0,7,0.9807564273213355,1,1.0,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,E+A+G,3,8,1,1.0,8,0.9667325073225463,0,0.8571428571428571,1,1.0,32
hotpotqa,5ab5627b5542992aa134a2ff,31415,0.55,R+E+A+G,4,8,1,1.0,8,0.9623288507654751,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,A,1,8,1,1.0,3,0.9992557744202644,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,G,1,8,1,1.0,5,0.996412511982546,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,S+R,2,8,1,1.0,3,0.9545516109610958,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,R+E,2,8,0,0.6666666666666666,3,0.9118138896028464,0,0.6666666666666666,0,0.5,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,E+A,2,8,0,0.6666666666666666,3,0.9992557744202644,0,0.6666666666666666,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,A+G,2,8,0,0.6666666666666666,3,0.9053216534448176,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,S+R+E,3,8,0,0.8,3,0.9545516109610958,0,0.8,0,0.6666666666666666,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,R+E+A,3,8,1,1.0,3,0.984772838437288,1,1.0,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,E+A+G,3,8,0,0.8571428571428571,3,0.9053216534448176,0,0.8571428571428571,1,1.0,32
hotpotqa,5ac38d1f55429939154137c3,31415,0.55,R+E+A+G,4,8,1,1.0,6,0.964300490520093,0,0.5714285714285715,1,1.0,32
hotpotqa,5ab9cfe655429970cfb8ebaf,31415,0.55,S,1,8,1,1.0,3,0.999991518811802,1,1.0,1,1.0,32
hotpotqa,5ab9cfe655429970cfb8ebaf,31415,0.55,R,1,8,1,1.0,3,0.9118138896028464,1,1.0,1,1.0,32
hotpotqa,5ab9cfe655429970cfb8ebaf,31415,0.55,E,1,8,1,1.0,4,0.9999228183336708,1,1.0,1,1.0,32
